hr,steps,gsr,calories,temp,mood
119.0,0,0.00798555,8.5,92.3,1.0
109.0,0,0.075973,4.8,91.4,1.0
115.0,14,0.075973,6.7,91.4,1.0
113.0,1,0.0142793,6.5,92.3,1.0
110.0,0,0.0703082,6.1,93.2,1.0
105.0,0,0.132876,3.1,93.2,1.0
113.0,0,0.0025393,6.1,92.3,1.0
112.0,13,0.12161400000000001,6.3,92.3,1.0
109.0,0,0.000175254,4.6,91.4,1.0
103.0,0,0.11317100000000001,2.8,91.4,1.0
114.0,0,0.10243900000000002,7.4,91.4,1.0
104.0,0,0.00021627900000000002,3.9,91.4,1.0
104.0,0,0.00083473,3.1,91.4,1.0
108.0,0,0.000158635,5.1,91.4,1.0
116.0,0,0.00020805900000000002,7.4,91.4,1.0
105.0,0,0.000109482,3.2,90.5,1.0
107.0,0,0.00096928,3.8,90.5,1.0
87.0,0,0.000325759,2.1,90.5,1.0
103.0,0,0.00010827700000000001,3.3,90.5,1.0
92.0,0,0.000346209,2.0,90.5,1.0
98.0,0,0.000184206,2.8,90.5,1.0
95.0,0,0.000309929,2.6,90.5,1.0
118.0,36,0.20575300000000002,8.0,86.9,1.0
95.0,10,2.5532,2.7,86.9,1.0
98.0,46,1.89356,2.7,86.9,1.0
111.0,110,5.57216,5.9,86.9,1.0
120.0,103,6.76328,9.0,86.9,1.0
125.0,42,1.9575,9.8,86.9,1.0
124.0,8,2.99775,9.5,87.8,1.0
122.0,0,5.156680000000001,9.2,88.7,1.0
119.0,0,3.23929,7.8,89.6,1.0
111.0,8,4.155480000000001,4.9,89.6,1.0
102.0,0,4.6163,2.7,89.6,1.0
103.0,0,0.00901963,2.9,91.4,1.0
106.0,0,0.00853396,4.0,91.4,1.0
106.0,0,0.014518399999999999,3.2,91.4,1.0
110.0,0,0.0199038,5.0,91.4,1.0
110.0,0,0.020920400000000002,4.5,91.4,1.0
104.0,0,0.25112199999999996,3.1,91.4,1.0
97.0,0,0.408715,2.6,91.4,1.0
89.0,0,0.271355,1.9,91.4,1.0
99.0,0,0.285215,2.8,91.4,1.0
103.0,0,0.39101199999999997,3.3,91.4,1.0
102.0,23,0.5043890000000001,3.3,91.4,1.0
101.0,0,0.6259140000000001,2.9,90.5,-1.0
90.0,0,0.46678000000000003,2.2,90.5,-1.0
98.0,0,0.676345,2.7,90.5,-1.0
90.0,0,0.901918,2.2,90.5,-1.0
103.0,0,0.747201,2.8,90.5,-1.0
102.0,0,1.4598200000000001,2.9,90.5,-1.0
99.0,0,1.4925,2.9,90.5,-1.0
101.0,0,1.9146400000000001,3.0,90.5,-1.0
100.0,0,2.1987799999999997,2.7,90.5,-1.0
101.0,0,2.26048,3.1,90.5,-1.0
94.0,0,2.45617,2.6,90.5,-1.0
96.0,0,0.8029470000000001,2.5,90.5,1.0
100.0,0,0.636394,2.7,90.5,1.0
99.0,0,0.661535,2.6,90.5,1.0
97.0,0,0.527226,2.5,90.5,1.0
99.0,0,0.42722,2.6,90.5,1.0
101.0,0,0.420184,2.8,90.5,1.0
96.0,0,0.8346680000000001,2.5,91.4,1.0
100.0,0,0.672612,2.7,91.4,1.0
99.0,0,0.216263,2.6,91.4,1.0
96.0,0,0.191469,2.4,91.4,1.0
95.0,0,0.153442,2.4,91.4,1.0
103.0,0,0.00256757,2.8,88.7,-1.0
101.0,0,9.85534e-05,2.9,88.7,-1.0
97.0,34,0.00726842,3.0,88.7,-1.0
104.0,10,0.000397589,4.1,88.7,-1.0
109.0,8,0.000417897,4.7,88.7,-1.0
103.0,0,0.0176218,2.9,89.6,-1.0
100.0,0,0.00622491,3.4,89.6,-1.0
97.0,0,0.000127835,2.8,88.7,-1.0
112.0,18,9.965049999999999e-05,5.4,88.7,-1.0
107.0,9,9.58634e-05,3.5,88.7,-1.0
104.0,0,0.000434406,3.6,88.7,-1.0
97.0,0,0.057288099999999995,2.4,88.7,1.0
107.0,10,0.000167663,2.9,89.6,1.0
108.0,49,0.057925800000000006,3.5,89.6,1.0
106.0,43,0.00393202,3.0,89.6,1.0
100.0,19,0.141217,2.8,89.6,1.0
102.0,0,0.08255,2.7,89.6,1.0
92.0,0,0.206895,2.4,89.6,1.0
101.0,20,0.23498400000000003,3.2,89.6,1.0
106.0,0,0.00231126,3.3,89.6,1.0
102.0,0,0.208044,3.4,89.6,1.0
101.0,41,0.0151757,3.1,89.6,1.0
109.0,21,0.000233705,4.1,88.7,1.0
104.0,30,0.00073903,3.2,88.7,1.0
102.0,29,0.0145989,3.1,88.7,1.0
99.0,0,0.0180163,2.6,88.7,1.0
95.0,0,0.00557258,2.5,88.7,1.0
89.0,0,0.0100199,2.0,88.7,1.0
85.0,0,0.0408725,1.9,89.6,1.0
102.0,8,0.12296800000000001,3.1,89.6,1.0
100.0,21,0.00348122,3.1,89.6,1.0
103.0,0,0.000111316,3.5,89.6,1.0
106.0,0,0.00466804,3.1,89.6,1.0
97.0,0,6.914689999999999,2.8,89.6,1.0
88.0,0,5.72853,1.9,89.6,1.0
93.0,0,6.19008,2.6,89.6,1.0
95.0,0,7.38956,2.8,89.6,1.0
95.0,0,7.98495,2.6,89.6,1.0
93.0,0,6.76328,2.2,89.6,1.0
86.0,0,6.50625,2.1,89.6,1.0
84.0,16,1.7916,2.1,88.7,1.0
96.0,0,0.8580899999999999,2.5,88.7,1.0
97.0,0,2.8679099999999997,2.2,88.7,1.0
103.0,0,3.16836,3.2,88.7,1.0
107.0,0,0.10300799999999999,3.5,88.7,1.0
109.0,13,0.00367934,2.8,88.7,1.0
97.0,0,0.000134365,2.9,88.7,1.0
87.0,0,0.00115072,1.9,88.7,1.0
99.0,0,0.00464227,2.7,88.7,1.0
99.0,0,0.051284800000000005,2.7,88.7,1.0
96.0,0,0.00848686,2.6,88.7,1.0
97.0,0,0.00238931,2.7,88.7,1.0
102.0,0,0.0695342,3.1,88.7,1.0
95.0,0,0.0391022,2.5,89.6,1.0
99.0,0,0.000237618,2.7,89.6,1.0
97.0,0,0.000125036,2.5,89.6,1.0
99.0,0,0.000175254,2.7,89.6,1.0
97.0,0,0.00028682,2.6,89.6,1.0
101.0,0,0.00011009,2.7,90.5,1.0
100.0,0,0.00019685599999999997,2.8,90.5,1.0
102.0,0,8.92078e-05,2.9,90.5,1.0
99.0,0,0.000224823,2.6,90.5,1.0
98.0,0,0.00012366,2.7,90.5,1.0
99.0,0,7.03135e-05,2.7,89.6,1.0
96.0,0,9.74685e-05,2.5,90.5,1.0
95.0,0,7.72509e-05,2.4,90.5,1.0
103.0,0,6.190859999999999e-05,3.0,90.5,-1.0
100.0,0,6.39991e-05,2.8,90.5,-1.0
101.0,0,6.29452e-05,2.8,90.5,-1.0
102.0,0,6.83943e-05,2.9,91.4,-1.0
95.0,0,7.72509e-05,2.5,91.4,-1.0
96.0,0,7.39049e-05,2.4,91.4,-1.0
99.0,0,8.677290000000001e-05,2.8,91.4,-1.0
98.0,0,8.07485e-05,2.7,91.4,-1.0
101.0,0,0.000102447,2.5,91.4,-1.0
98.0,0,0.000129258,2.6,91.4,-1.0
99.0,0,0.000201263,2.7,91.4,-1.0
98.0,0,0.00021989999999999998,2.7,90.5,1.0
95.0,0,0.000151764,2.4,90.5,1.0
95.0,0,0.00019254599999999998,2.5,90.5,1.0
96.0,0,0.000161292,2.5,90.5,1.0
93.0,0,0.00020576900000000001,2.3,90.5,1.0
93.0,0,0.00958586,2.3,90.5,1.0
92.0,0,0.00103585,2.2,90.5,1.0
93.0,0,0.00011193299999999999,2.4,90.5,1.0
97.0,0,0.000190426,2.6,89.6,1.0
95.0,0,0.000288412,2.5,89.6,1.0
92.0,0,0.00018318900000000002,2.3,90.5,1.0
90.0,0,0.000194689,2.0,91.4,-1.0
91.0,0,0.00023893700000000002,2.2,90.5,-1.0
90.0,0,0.00033121400000000003,2.0,91.4,-1.0
90.0,0,0.000336759,2.0,90.5,-1.0
91.0,0,0.00034239800000000005,2.2,91.4,-1.0
89.0,0,0.000215085,1.9,90.5,-1.0
87.0,0,0.000507227,1.9,90.5,-1.0
92.0,0,6.22522e-05,2.1,90.5,-1.0
95.0,0,0.000204633,2.6,90.5,-1.0
102.0,0,8.53439e-05,3.3,90.5,-1.0
93.0,0,8.16473e-05,2.3,90.5,-1.0
110.0,13,5.5421000000000004e-05,6.4,86.0,1.0
111.0,0,5.5115100000000004e-05,6.2,86.0,1.0
106.0,0,5.5115100000000004e-05,5.0,86.0,1.0
94.0,0,5.48109e-05,2.4,86.0,1.0
93.0,0,5.45083e-05,2.6,86.0,1.0
81.0,0,5.48109e-05,1.6,85.1,1.0
99.0,0,5.48109e-05,3.2,86.0,1.0
107.0,6,5.5115100000000004e-05,3.5,86.0,1.0
117.0,27,5.5115100000000004e-05,7.6,86.0,1.0
112.0,0,8.48622,6.4,89.6,1.0
105.0,26,0.0699201,4.5,92.3,1.0
105.0,58,6.25977e-05,3.3,81.5,1.0
97.0,34,5.89002e-05,2.6,80.6,1.0
98.0,36,5.60379e-05,2.9,81.5,1.0
102.0,0,6.32945e-05,3.1,81.5,1.0
96.0,0,6.0553e-05,2.3,81.5,1.0
94.0,0,6.50707e-05,2.3,82.4,1.0
89.0,0,8.92078e-05,2.0,83.3,1.0
83.0,0,7.59788e-05,1.5,84.2,1.0
83.0,0,8.030279999999999e-05,1.6,84.2,1.0
84.0,0,8.16473e-05,1.6,84.2,1.0
78.0,0,8.440430000000001e-05,1.5,85.1,1.0
101.0,0,5.69762e-05,2.7,87.8,-1.0
102.0,0,5.6349e-05,2.7,87.8,-1.0
101.0,0,5.60379e-05,2.7,87.8,-1.0
100.0,0,5.60379e-05,2.5,87.8,-1.0
94.0,19,5.60379e-05,2.4,87.8,-1.0
92.0,0,5.6349e-05,2.1,87.8,-1.0
95.0,0,5.69762e-05,2.3,87.8,-1.0
94.0,0,5.66617e-05,2.2,87.8,-1.0
88.0,0,5.72925e-05,1.9,87.8,-1.0
87.0,0,5.66617e-05,1.9,88.7,-1.0
98.0,0,5.79302e-05,2.6,88.7,-1.0
96.0,0,5.72925e-05,2.4,88.7,1.0
94.0,0,5.72925e-05,2.2,88.7,1.0
93.0,0,5.69762e-05,2.1,88.7,1.0
96.0,0,5.69762e-05,2.4,88.7,1.0
96.0,0,5.66617e-05,2.3,88.7,1.0
96.0,0,5.76104e-05,2.4,88.7,1.0
88.0,0,5.72925e-05,1.8,89.6,1.0
93.0,0,5.72925e-05,2.1,89.6,1.0
91.0,0,5.76104e-05,2.1,89.6,1.0
96.0,0,5.76104e-05,2.4,89.6,1.0
98.0,0,5.76104e-05,2.5,89.6,1.0
91.0,0,5.79302e-05,2.0,89.6,-1.0
90.0,0,5.76104e-05,2.0,89.6,-1.0
85.0,0,6.02188e-05,1.6,89.6,-1.0
88.0,0,5.82517e-05,1.8,89.6,-1.0
84.0,0,5.82517e-05,1.6,89.6,-1.0
86.0,0,5.79302e-05,1.8,89.6,-1.0
82.0,0,5.89002e-05,1.7,89.6,-1.0
88.0,0,5.92271e-05,1.9,89.6,-1.0
84.0,0,6.25977e-05,1.7,89.6,-1.0
84.0,0,6.1227e-05,1.6,89.6,-1.0
89.0,0,6.190859999999999e-05,1.9,89.6,-1.0
111.0,52,5.66617e-05,3.6,87.8,1.0
95.0,0,6.0553e-05,2.3,87.8,1.0
98.0,0,5.66617e-05,2.4,87.8,1.0
97.0,0,5.66617e-05,2.6,87.8,1.0
94.0,0,5.69762e-05,2.3,87.8,1.0
94.0,0,5.6349e-05,2.4,87.8,1.0
94.0,0,5.6349e-05,2.2,87.8,1.0
86.0,0,5.98864e-05,1.7,88.7,1.0
85.0,0,5.79302e-05,1.7,88.7,1.0
89.0,0,6.02188e-05,1.9,88.7,1.0
95.0,0,5.92271e-05,2.4,88.7,1.0
99.0,0,5.69762e-05,2.6,88.7,1.0
98.0,0,5.66617e-05,2.2,88.7,1.0
103.0,0,5.6349e-05,2.4,88.7,1.0
103.0,0,5.69762e-05,2.9,88.7,1.0
92.0,0,5.72925e-05,2.2,88.7,1.0
91.0,0,5.69762e-05,2.1,88.7,1.0
94.0,0,5.66617e-05,2.4,88.7,1.0
95.0,0,5.69762e-05,2.3,88.7,1.0
84.0,0,5.66617e-05,1.7,88.7,1.0
94.0,0,5.66617e-05,2.2,89.6,1.0
97.0,0,5.69762e-05,2.4,89.6,1.0
88.0,0,5.89002e-05,1.9,89.6,1.0
84.0,0,5.76104e-05,1.7,89.6,1.0
90.0,0,5.72925e-05,2.0,89.6,1.0
86.0,0,5.66617e-05,1.8,89.6,1.0
92.0,0,5.76104e-05,2.1,89.6,1.0
95.0,0,5.72925e-05,2.3,89.6,1.0
114.0,90,5.76104e-05,4.4,89.6,1.0
105.0,14,5.69762e-05,2.9,88.7,1.0
89.0,0,5.69762e-05,1.9,88.7,1.0
80.0,0,5.66617e-05,1.6,87.8,1.0
84.0,0,5.60379e-05,1.7,87.8,1.0
86.0,0,5.60379e-05,1.9,87.8,-1.0
82.0,0,5.5115100000000004e-05,1.6,87.8,-1.0
86.0,0,5.5421000000000004e-05,1.8,86.9,-1.0
85.0,0,5.5728599999999994e-05,1.8,86.9,-1.0
89.0,0,5.6349e-05,1.9,86.9,-1.0
89.0,0,5.60379e-05,2.0,86.9,-1.0
85.0,0,5.5115100000000004e-05,1.7,86.9,-1.0
87.0,0,5.60379e-05,1.8,86.9,-1.0
83.0,0,5.5728599999999994e-05,1.8,86.9,-1.0
82.0,0,5.5728599999999994e-05,1.6,86.9,-1.0
87.0,0,5.60379e-05,1.8,86.9,-1.0
86.0,0,5.72925e-05,1.7,88.7,1.0
90.0,0,6.02188e-05,2.0,88.7,1.0
88.0,0,5.85751e-05,2.0,88.7,1.0
83.0,0,5.69762e-05,1.5,88.7,1.0
87.0,0,5.72925e-05,1.8,88.7,1.0
89.0,0,5.76104e-05,1.9,88.7,1.0
84.0,0,5.72925e-05,1.6,88.7,1.0
81.0,0,5.69762e-05,1.7,88.7,1.0
82.0,0,5.79302e-05,1.5,88.7,1.0
88.0,0,5.72925e-05,1.8,89.6,1.0
87.0,0,5.76104e-05,1.8,89.6,1.0
84.0,0,5.6349e-05,1.7,87.8,-1.0
95.0,0,5.69762e-05,2.3,87.8,-1.0
96.0,0,5.66617e-05,2.5,87.8,-1.0
89.0,0,5.66617e-05,1.9,88.7,-1.0
88.0,0,5.72925e-05,1.9,88.7,-1.0
91.0,0,5.92271e-05,2.0,88.7,-1.0
90.0,0,5.66617e-05,2.1,88.7,-1.0
85.0,0,5.6349e-05,1.7,88.7,-1.0
89.0,0,5.66617e-05,1.9,88.7,-1.0
88.0,0,5.66617e-05,1.9,88.7,-1.0
83.0,0,5.69762e-05,1.6,88.7,-1.0
94.0,0,5.72925e-05,2.2,89.6,1.0
92.0,0,5.76104e-05,2.1,89.6,1.0
91.0,0,5.72925e-05,2.1,89.6,1.0
95.0,0,5.72925e-05,2.3,89.6,1.0
93.0,0,5.79302e-05,2.2,89.6,1.0
91.0,0,5.72925e-05,2.0,88.7,1.0
88.0,26,5.72925e-05,2.1,88.7,1.0
86.0,0,5.76104e-05,1.9,88.7,1.0
82.0,0,5.66617e-05,1.6,88.7,1.0
87.0,0,5.69762e-05,1.8,88.7,1.0
86.0,0,5.66617e-05,1.8,88.7,1.0
91.0,0,5.72925e-05,2.0,87.8,1.0
87.0,0,5.66617e-05,1.8,87.8,1.0
90.0,0,5.6349e-05,2.1,87.8,1.0
90.0,0,6.1227e-05,2.0,87.8,1.0
85.0,0,6.0553e-05,1.7,87.8,1.0
90.0,0,5.69762e-05,2.0,88.7,1.0
86.0,0,5.72925e-05,1.8,88.7,1.0
76.0,0,5.66617e-05,1.6,88.7,1.0
83.0,0,5.82517e-05,1.6,88.7,1.0
91.0,0,5.85751e-05,2.1,88.7,1.0
85.0,0,6.471149999999999e-05,1.7,88.7,1.0
91.0,0,5.72925e-05,2.0,87.8,-1.0
86.0,0,5.66617e-05,1.8,87.8,-1.0
82.0,0,5.66617e-05,1.6,87.8,-1.0
89.0,0,5.66617e-05,2.0,87.8,-1.0
80.0,0,5.66617e-05,1.6,87.8,-1.0
88.0,0,5.66617e-05,1.8,87.8,-1.0
82.0,0,5.6349e-05,1.5,88.7,-1.0
86.0,0,5.66617e-05,1.8,88.7,-1.0
91.0,0,5.66617e-05,2.1,88.7,-1.0
92.0,0,5.98864e-05,2.1,88.7,-1.0
84.0,0,5.76104e-05,1.6,87.8,-1.0
187.0,121,5.39083e-05,18.6,82.4,1.0
179.0,111,5.39083e-05,17.5,82.4,1.0
183.0,93,5.331479999999999e-05,18.2,81.5,1.0
148.0,64,5.3020500000000005e-05,12.9,81.5,1.0
156.0,106,5.3020500000000005e-05,14.0,80.6,1.0
125.0,120,5.27279e-05,7.4,80.6,1.0
135.0,112,5.3020500000000005e-05,9.5,80.6,1.0
170.0,92,5.2147399999999995e-05,16.1,80.6,1.0
149.0,21,5.331479999999999e-05,9.9,79.7,1.0
126.0,0,5.2436800000000006e-05,7.5,79.7,1.0
107.0,36,5.39083e-05,2.9,80.6,1.0
101.0,0,0.000103015,2.4,85.1,1.0
95.0,0,8.970299999999999e-05,2.2,86.0,1.0
102.0,15,6.95394e-05,2.5,86.0,1.0
94.0,33,6.190859999999999e-05,2.1,86.9,1.0
89.0,0,6.0553e-05,1.7,86.0,1.0
84.0,0,6.08891e-05,1.6,86.9,1.0
86.0,0,5.9555799999999997e-05,1.6,86.9,1.0
87.0,12,6.32945e-05,1.8,86.9,1.0
98.0,1,6.61602e-05,2.2,86.9,1.0
103.0,0,7.34969e-05,2.7,86.9,1.0
94.0,0,6.22522e-05,2.2,86.9,1.0
112.0,92,5.331479999999999e-05,3.6,82.4,-1.0
104.0,57,5.331479999999999e-05,2.8,82.4,-1.0
102.0,0,5.27279e-05,2.8,82.4,-1.0
104.0,16,5.39083e-05,2.6,82.4,-1.0
87.0,0,5.36107e-05,1.7,83.3,-1.0
79.0,0,5.39083e-05,1.5,83.3,-1.0
78.0,0,5.69762e-05,1.4,84.2,-1.0
75.0,0,5.5115100000000004e-05,1.5,85.1,-1.0
73.0,11,5.48109e-05,1.5,85.1,-1.0
85.0,6,5.48109e-05,1.9,85.1,-1.0
91.0,0,5.5728599999999994e-05,1.9,85.1,-1.0
90.0,0,5.89002e-05,1.9,89.6,1.0
88.0,0,5.82517e-05,1.8,89.6,1.0
91.0,0,5.69762e-05,1.8,89.6,1.0
92.0,0,5.76104e-05,1.9,89.6,1.0
97.0,0,5.72925e-05,2.3,89.6,1.0
95.0,0,5.69762e-05,2.1,89.6,1.0
99.0,6,5.69762e-05,2.4,89.6,1.0
88.0,0,5.76104e-05,1.8,89.6,1.0
95.0,0,5.85751e-05,2.3,89.6,1.0
92.0,0,5.69762e-05,1.9,88.7,1.0
89.0,0,5.82517e-05,1.8,88.7,1.0
92.0,0,5.82517e-05,1.9,90.5,1.0
94.0,0,5.89002e-05,2.0,90.5,1.0
92.0,0,5.89002e-05,1.9,90.5,1.0
91.0,0,5.92271e-05,1.9,90.5,1.0
95.0,0,5.85751e-05,2.2,91.4,1.0
93.0,0,5.98864e-05,1.9,91.4,1.0
96.0,0,5.85751e-05,2.3,91.4,1.0
94.0,0,5.85751e-05,2.0,91.4,1.0
98.0,0,5.9555799999999997e-05,2.5,91.4,1.0
96.0,33,5.85751e-05,2.6,91.4,1.0
111.0,11,5.89002e-05,3.5,90.5,1.0
87.0,0,5.9555799999999997e-05,1.6,89.6,1.0
100.0,0,5.79302e-05,2.5,89.6,1.0
96.0,0,5.82517e-05,2.2,89.6,1.0
97.0,0,5.82517e-05,2.3,89.6,1.0
95.0,0,5.92271e-05,2.1,89.6,1.0
96.0,0,6.39991e-05,2.1,89.6,1.0
99.0,0,6.50707e-05,2.3,89.6,1.0
89.0,0,5.72925e-05,1.8,89.6,1.0
90.0,0,5.69762e-05,1.8,89.6,1.0
91.0,0,5.76104e-05,1.8,89.6,1.0
91.0,0,5.76104e-05,1.9,89.6,1.0
89.0,0,5.98864e-05,1.9,90.5,1.0
90.0,0,6.08891e-05,1.8,90.5,1.0
94.0,0,6.0553e-05,2.2,90.5,1.0
94.0,0,6.22522e-05,2.1,90.5,1.0
96.0,0,6.0553e-05,2.2,90.5,1.0
91.0,0,5.98864e-05,1.8,90.5,1.0
88.0,0,6.190859999999999e-05,1.7,90.5,1.0
85.0,17,5.85751e-05,1.8,90.5,1.0
91.0,11,5.76104e-05,1.9,89.6,1.0
83.0,0,5.82517e-05,1.7,89.6,1.0
96.0,0,5.76104e-05,2.4,89.6,1.0
83.0,0,6.15669e-05,1.4,89.6,1.0
81.0,0,6.0553e-05,1.5,89.6,1.0
84.0,0,6.1227e-05,1.5,89.6,1.0
83.0,0,6.22522e-05,1.5,89.6,1.0
84.0,0,6.15669e-05,1.5,89.6,1.0
84.0,0,6.15669e-05,1.7,89.6,1.0
85.0,0,6.08891e-05,1.6,89.6,1.0
81.0,0,6.25977e-05,1.5,89.6,1.0
82.0,0,6.50707e-05,1.6,89.6,1.0
84.0,0,6.39991e-05,1.6,89.6,1.0
84.0,0,5.85751e-05,1.5,89.6,1.0
88.0,0,5.76104e-05,1.8,87.8,-1.0
86.0,0,5.72925e-05,1.8,87.8,-1.0
97.0,22,5.76104e-05,2.6,87.8,-1.0
96.0,18,5.69762e-05,2.6,87.8,-1.0
86.0,0,5.66617e-05,1.7,87.8,-1.0
86.0,0,5.6349e-05,1.7,87.8,-1.0
83.0,9,5.60379e-05,1.8,87.8,-1.0
97.0,12,5.6349e-05,2.5,87.8,-1.0
115.0,18,5.6349e-05,4.3,86.9,-1.0
109.0,0,7.069489999999999,3.1,91.4,-1.0
91.0,8,20.9188,2.2,93.2,-1.0
126.0,51,5.1573299999999996e-05,9.1,77.9,-1.0
112.0,0,5.1005500000000005e-05,3.1,77.9,-1.0
99.0,0,5.45083e-05,2.2,78.8,-1.0
97.0,0,0.000115713,2.3,78.8,-1.0
104.0,75,0.000223582,2.8,79.7,-1.0
116.0,103,5.45083e-05,4.3,80.6,-1.0
120.0,102,5.39083e-05,5.8,79.7,-1.0
132.0,63,5.42075e-05,7.3,78.8,-1.0
118.0,21,0.000107085,4.9,78.8,-1.0
111.0,64,0.000134365,3.4,79.7,-1.0
88.0,35,0.00036188400000000003,2.2,80.6,-1.0
88.0,0,5.66617e-05,1.7,87.8,-1.0
89.0,0,5.76104e-05,1.8,87.8,-1.0
85.0,0,5.85751e-05,1.7,88.7,-1.0
86.0,0,5.82517e-05,1.7,88.7,-1.0
94.0,0,5.69762e-05,2.2,87.8,-1.0
96.0,0,5.76104e-05,2.1,88.7,-1.0
85.0,0,5.79302e-05,1.7,88.7,-1.0
90.0,0,5.79302e-05,1.9,88.7,-1.0
87.0,0,5.92271e-05,1.7,88.7,-1.0
87.0,0,5.89002e-05,1.7,88.7,-1.0
83.0,0,5.89002e-05,1.5,88.7,-1.0
101.0,0,5.72925e-05,2.5,88.7,-1.0
103.0,0,5.76104e-05,2.7,88.7,-1.0
94.0,0,5.69762e-05,2.2,88.7,-1.0
96.0,0,5.72925e-05,2.3,89.6,-1.0
102.0,0,5.82517e-05,2.5,89.6,-1.0
101.0,0,5.72925e-05,2.5,89.6,-1.0
95.0,0,5.76104e-05,2.2,89.6,-1.0
86.0,0,5.66617e-05,1.7,88.7,-1.0
82.0,0,5.66617e-05,1.5,89.6,-1.0
88.0,0,5.69762e-05,1.7,89.6,-1.0
89.0,0,5.72925e-05,1.8,89.6,-1.0
101.0,12,5.72925e-05,2.7,88.7,1.0
105.0,13,5.69762e-05,2.7,88.7,1.0
77.0,0,5.76104e-05,1.7,88.7,1.0
85.0,0,5.72925e-05,1.8,88.7,1.0
94.0,0,5.66617e-05,2.0,88.7,1.0
95.0,0,5.66617e-05,2.2,88.7,1.0
97.0,0,5.60379e-05,2.2,88.7,1.0
92.0,0,5.6349e-05,2.0,88.7,1.0
93.0,0,5.69762e-05,2.1,88.7,1.0
94.0,0,5.6349e-05,2.0,88.7,1.0
97.0,0,5.6349e-05,2.3,88.7,1.0
94.0,0,5.60379e-05,2.1,87.8,-1.0
92.0,0,5.5421000000000004e-05,2.1,86.9,-1.0
85.0,0,5.60379e-05,1.7,86.9,-1.0
91.0,0,5.6349e-05,1.9,86.9,-1.0
90.0,0,5.5421000000000004e-05,1.8,86.9,-1.0
93.0,0,5.5421000000000004e-05,2.1,86.9,-1.0
88.0,0,5.5421000000000004e-05,1.8,86.9,-1.0
87.0,0,5.60379e-05,1.7,86.9,-1.0
87.0,0,5.5728599999999994e-05,1.9,86.9,-1.0
90.0,29,5.60379e-05,2.1,86.9,-1.0
105.0,51,5.60379e-05,3.0,86.9,-1.0
98.0,0,5.79302e-05,2.3,88.7,1.0
89.0,0,5.72925e-05,1.9,88.7,1.0
86.0,0,5.69762e-05,1.7,88.7,1.0
94.0,0,5.82517e-05,2.1,89.6,1.0
88.0,0,5.79302e-05,1.8,89.6,1.0
89.0,0,5.82517e-05,1.8,90.5,1.0
92.0,0,5.79302e-05,2.0,89.6,1.0
91.0,0,5.79302e-05,1.9,89.6,1.0
94.0,0,5.79302e-05,1.9,89.6,1.0
94.0,0,5.72925e-05,2.1,89.6,1.0
92.0,0,5.69762e-05,2.0,87.8,1.0
100.0,0,5.66617e-05,2.4,88.7,-1.0
102.0,0,5.72925e-05,2.4,88.7,-1.0
94.0,0,5.66617e-05,2.0,88.7,-1.0
98.0,0,5.89002e-05,2.3,88.7,-1.0
96.0,0,5.6349e-05,2.2,88.7,-1.0
95.0,0,5.66617e-05,2.1,88.7,-1.0
94.0,0,5.69762e-05,2.1,88.7,-1.0
94.0,0,5.6349e-05,2.1,87.8,-1.0
96.0,0,5.60379e-05,2.2,88.7,-1.0
93.0,0,5.60379e-05,2.1,88.7,-1.0
92.0,0,5.69762e-05,1.9,88.7,-1.0
89.0,0,5.6349e-05,1.7,87.8,-1.0
95.0,0,5.60379e-05,2.2,88.7,-1.0
96.0,0,5.6349e-05,2.2,88.7,-1.0
91.0,0,5.69762e-05,1.9,88.7,-1.0
95.0,0,5.66617e-05,2.1,88.7,-1.0
92.0,28,5.66617e-05,2.0,88.7,-1.0
91.0,9,5.6349e-05,2.0,88.7,-1.0
97.0,0,5.69762e-05,2.3,87.8,-1.0
108.0,15,5.6349e-05,3.5,87.8,-1.0
100.0,18,5.66617e-05,2.4,88.7,-1.0
103.0,0,5.6349e-05,2.6,87.8,-1.0
88.0,0,5.66617e-05,1.7,87.8,1.0
90.0,0,5.6349e-05,1.8,88.7,1.0
89.0,0,5.6349e-05,1.8,88.7,1.0
89.0,0,5.66617e-05,1.8,88.7,1.0
90.0,0,5.66617e-05,1.8,88.7,1.0
93.0,0,5.60379e-05,2.1,88.7,1.0
92.0,0,5.66617e-05,1.9,87.8,1.0
92.0,0,5.6349e-05,2.1,87.8,1.0
94.0,0,5.6349e-05,2.3,87.8,1.0
103.0,23,5.6349e-05,3.1,87.8,1.0
101.0,65,5.6349e-05,2.7,87.8,1.0
92.0,0,5.85751e-05,2.0,88.7,1.0
92.0,0,6.435430000000001e-05,2.0,88.7,1.0
93.0,0,7.72509e-05,2.1,88.7,1.0
83.0,0,6.54318e-05,1.7,88.7,1.0
81.0,0,5.92271e-05,1.6,88.7,1.0
84.0,0,5.69762e-05,1.5,88.7,1.0
90.0,0,5.6349e-05,1.9,88.7,1.0
91.0,0,6.471149999999999e-05,2.0,88.7,1.0
89.0,0,5.76104e-05,1.8,88.7,1.0
88.0,0,5.66617e-05,1.8,88.7,1.0
92.0,0,6.02188e-05,2.1,88.7,1.0
101.0,0,5.5728599999999994e-05,2.1,86.9,-1.0
91.0,0,5.5115100000000004e-05,1.7,86.9,-1.0
95.0,0,5.5421000000000004e-05,2.0,86.9,-1.0
89.0,0,5.48109e-05,1.8,86.0,-1.0
